492	9.99	108	1
39	9.99	108	1
359	9.99	108	1
421	9.99	108	1
504	9.99	108	1
543	9.99	108	1
153	9.99	108	1
289	9.99	108	1
180	9.99	108	1
583	9.99	108	1
583	9.99	108	1
459	9.99	108	3
48	9.99	108	1
220	9.99	108	2
504	9.99	108	1
389	9.99	108	1
178	9.99	108	2
394	9.99	108	1
60	9.98	341	1
67	8.99	342	1
466	8.99	342	1
173	8.99	342	1
173	8.99	342	1
89	8.99	342	1
89	8.99	342	1
216	8.99	342	1
453	8.99	342	1
59	8.99	342	1
367	8.99	342	2
172	8.99	342	1
59	8.99	342	1
367	8.99	342	2
66	8.99	342	1
522	8.99	342	2
343	8.99	342	2
123	8.99	342	1
197	8.99	342	2
197	8.99	342	2
197	8.99	342	2
25	8.99	342	1
319	8.99	342	1
25	8.99	342	1
346	8.99	342	1
210	8.99	342	1
210	8.99	342	1
415	8.99	342	1
415	8.99	342	1
346	8.99	342	1
346	8.99	342	1
346	8.99	342	1
37	8.99	342	2
393	8.99	342	1
393	8.99	342	1
170	8.99	342	2
170	8.99	342	2
113	8.99	342	1
362	8.99	342	2
169	8.99	342	2
416	8.99	342	1
401	8.99	342	1
451	8.99	342	1
451	8.99	342	1
451	8.99	342	1
523	8.99	342	1
584	8.99	342	1
123	8.99	342	1
368	8.99	342	2
368	8.99	342	2
10	8.99	342	1
368	8.99	342	2
196	8.99	342	2
587	8.99	342	1
168	8.99	342	2
24	8.99	342	1
295	8.99	342	3
258	8.99	342	2
108	8.99	342	1
278	8.99	342	1
488	8.99	342	1
210	8.99	342	1
137	8.99	342	2
524	8.99	342	1
435	8.99	342	1
536	8.99	342	1
4	8.99	342	1
276	8.99	342	1
209	8.99	342	2
209	8.99	342	2
56	8.99	342	1
545	8.99	342	2
482	8.99	342	1
540	8.99	342	1
482	8.99	342	1
166	8.99	342	1
540	8.99	342	1
26	8.99	342	2
27	8.99	342	1
110	8.99	342	1
580	8.99	342	1
164	8.99	342	1
193	8.99	342	1
256	8.99	342	1
3	8.99	342	2
357	8.99	342	1
85	8.99	342	1
213	8.99	342	1
163	8.99	342	2
509	8.99	342	1
484	8.99	342	2
526	8.99	342	3
526	8.99	342	3
403	8.99	342	2
322	8.99	342	2
136	8.99	342	2
473	8.99	342	1
255	8.99	342	1
255	8.99	342	1
215	8.99	342	1
45	8.99	342	3
207	8.99	342	3
78	8.99	342	2
159	8.99	342	1
527	8.99	342	1
17	8.99	342	1
421	8.99	342	2
515	8.99	342	1
490	8.99	342	1
46	8.99	342	1
308	8.99	342	1
158	8.99	342	1
158	8.99	342	1
528	8.99	342	2
46	8.99	342	1
438	8.99	342	1
577	8.99	342	1
348	8.99	342	2
298	8.99	342	1
404	8.99	342	2
404	8.99	342	2
305	8.99	342	1
510	8.99	342	2
465	8.99	342	1
371	8.99	342	3
341	8.99	342	2
347	8.99	342	2
347	8.99	342	2
371	8.99	342	3
363	8.99	342	2
7	8.99	342	1
349	8.99	342	1
425	8.99	342	1
155	8.99	342	1
423	8.99	342	4
215	8.99	342	1
571	8.99	342	2
347	8.99	342	2
585	8.99	342	3
571	8.99	342	2
102	8.99	342	2
562	8.99	342	2
506	8.99	342	4
531	8.99	342	2
424	8.99	342	2
491	8.99	342	1
58	8.99	342	2
591	8.99	342	3
535	8.99	342	1
460	8.99	342	2
467	8.99	342	3
467	8.99	342	3
21	8.99	342	3
33	8.99	342	2
449	8.99	342	1
510	8.99	342	2
124	8.99	342	1
187	8.99	342	3
150	8.99	342	2
532	8.99	342	1
92	8.99	342	1
92	8.99	342	1
187	8.99	342	3
187	8.99	342	3
251	8.99	342	1
599	8.99	342	2
87	8.99	342	3
532	8.99	342	1
87	8.99	342	3
187	8.99	342	3
21	8.99	342	3
372	8.99	342	3
372	8.99	342	3
516	8.99	342	2
266	8.99	342	1
559	8.99	342	1
93	8.99	342	1
65	8.99	342	1
318	8.99	342	1
576	8.99	342	1
329	8.99	342	1
148	8.99	342	4
297	8.99	342	2
148	8.99	342	4
576	8.99	342	1
32	8.99	342	3
94	8.99	342	1
492	8.99	342	2
349	8.99	342	1
554	8.99	342	2
147	8.99	342	1
147	8.99	342	1
533	8.99	342	2
533	8.99	342	2
550	8.99	342	5
406	8.99	342	1
437	8.99	342	1
437	8.99	342	1
510	8.99	342	2
474	8.99	342	1
17	8.99	342	1
17	8.99	342	1
60	8.99	342	2
186	8.99	342	1
552	8.99	342	1
533	8.99	342	2
108	8.99	342	1
40	8.99	342	2
80	8.99	342	1
80	8.99	342	1
211	8.99	342	1
185	8.99	342	2
80	8.99	342	1
80	8.99	342	1
211	8.99	342	1
121	8.99	342	2
304	8.99	342	1
517	8.99	342	1
3	8.99	342	2
145	8.99	342	1
448	8.99	342	4
373	8.99	342	1
3	8.99	342	2
121	8.99	342	2
211	8.99	342	1
433	8.99	342	1
144	8.99	342	2
407	8.99	342	3
19	8.99	342	3
69	8.99	342	1
19	8.99	342	3
293	8.99	342	2
472	8.99	342	1
265	8.99	342	2
348	8.99	342	2
101	8.99	342	1
553	8.99	342	1
292	8.99	342	2
485	8.99	342	1
182	8.99	342	1
274	8.99	342	1
292	8.99	342	2
485	8.99	342	1
317	8.99	342	1
7	8.99	342	1
464	8.99	342	1
335	8.99	342	1
374	8.99	342	1
274	8.99	342	1
535	8.99	342	1
317	8.99	342	1
99	8.99	342	1
264	8.99	342	1
19	8.99	342	3
16	8.99	342	1
181	8.99	342	2
264	8.99	342	1
494	8.99	342	2
332	8.99	342	1
103	8.99	342	1
508	8.99	342	2
103	8.99	342	1
508	8.99	342	2
181	8.99	342	2
71	8.99	342	1
544	8.99	342	3
365	8.99	342	1
77	8.99	342	2
44	8.99	342	2
131	8.99	342	3
39	8.99	342	2
376	8.99	342	1
376	8.99	342	1
180	8.99	342	2
180	8.99	342	2
289	8.99	342	2
538	8.99	342	1
240	8.99	342	1
240	8.99	342	1
477	8.99	342	3
263	8.99	342	2
447	8.99	342	1
592	8.99	342	3
13	8.99	342	4
239	8.99	342	1
377	8.99	342	2
486	8.99	342	1
538	8.99	342	1
409	8.99	342	1
238	8.99	342	1
238	8.99	342	1
497	8.99	342	2
409	8.99	342	1
309	8.99	342	1
541	8.99	342	1
536	8.99	342	1
342	8.99	342	1
446	8.99	342	2
537	8.99	342	1
237	8.99	342	2
237	8.99	342	2
389	8.99	342	2
179	8.99	342	1
390	8.99	342	1
17	8.99	342	1
273	8.99	342	1
273	8.99	342	1
537	8.99	342	1
262	8.99	342	1
321	8.99	342	1
379	8.99	342	1
100	8.99	342	1
261	8.99	342	1
331	8.99	342	2
112	8.99	342	1
431	8.99	342	1
236	8.99	342	1
13	8.99	342	4
537	8.99	342	1
410	8.99	342	2
112	8.99	342	1
462	8.99	342	2
106	8.99	342	1
478	8.99	342	1
106	8.99	342	1
380	8.99	342	2
324	8.99	342	1
63	8.99	342	1
462	8.99	342	2
63	8.99	342	1
63	8.99	342	1
202	8.99	342	1
499	8.99	342	1
345	8.99	342	2
233	8.99	342	1
345	8.99	342	2
202	8.99	342	1
202	8.99	342	1
100	8.99	342	1
354	8.99	342	1
565	8.99	342	2
84	8.99	342	2
445	8.99	342	2
232	8.99	342	2
381	8.99	342	1
231	8.99	342	2
468	8.99	342	4
542	8.99	342	4
594	8.99	342	1
594	8.99	342	1
230	8.99	342	2
519	8.99	342	1
82	8.99	342	2
82	8.99	342	2
82	8.99	342	2
285	8.99	342	5
462	8.99	342	2
88	8.99	342	1
128	8.99	342	1
462	8.99	342	2
569	8.99	342	2
228	8.99	342	1
228	8.99	342	1
502	8.99	342	2
502	8.99	342	2
128	8.99	342	1
337	8.99	342	1
50	8.99	342	3
340	8.99	342	2
119	8.99	342	1
342	8.99	342	1
579	8.99	342	3
471	8.99	342	1
456	8.99	342	1
284	8.99	342	1
479	8.99	342	1
479	8.99	342	1
443	8.99	342	2
260	8.99	342	2
18	8.99	342	1
200	8.99	342	2
68	8.99	342	1
176	8.99	342	1
512	8.99	342	2
454	8.99	342	3
479	8.99	342	1
319	8.99	342	1
49	8.99	342	3
272	8.99	342	2
479	8.99	342	1
581	8.99	342	1
547	8.99	342	2
581	8.99	342	1
442	8.99	342	1
385	8.99	342	1
385	8.99	342	1
566	8.99	342	2
483	8.99	342	2
15	8.99	342	1
15	8.99	342	1
454	8.99	342	3
412	8.99	342	1
564	8.99	342	2
412	8.99	342	1
455	8.99	342	1
412	8.99	342	1
222	8.99	342	1
222	8.99	342	1
336	8.99	342	2
386	8.99	342	1
336	8.99	342	2
470	8.99	342	3
470	8.99	342	3
302	8.99	342	1
221	8.99	342	2
221	8.99	342	2
589	8.99	342	2
199	8.99	342	1
174	8.99	342	1
589	8.99	342	2
62	8.99	342	1
589	8.99	342	2
199	8.99	342	1
67	8.99	342	1
220	8.99	342	3
504	8.99	342	3
282	8.99	342	2
311	8.99	342	2
5	8.99	342	2
536	8.99	342	1
575	8.99	342	1
332	8.99	342	1
575	8.99	342	1
311	8.99	342	2
441	8.99	342	2
86	8.99	342	3
218	8.99	342	1
86	8.99	342	3
66	8.99	342	1
75	8.97	780	2
6	7.99	781	1
47	7.99	781	2
47	7.99	781	2
535	7.99	781	3
126	7.99	781	2
216	7.99	781	2
440	7.99	781	2
440	7.99	781	2
389	7.99	781	3
76	7.99	781	2
216	7.99	781	2
552	7.99	781	2
552	7.99	781	2
61	7.99	781	2
84	7.99	781	3
506	7.99	781	5
279	7.99	781	2
390	7.99	781	2
390	7.99	781	2
310	7.99	781	2
310	7.99	781	2
67	7.99	781	3
279	7.99	781	2
214	7.99	781	2
323	7.99	781	1
322	7.99	781	3
454	7.99	781	5
358	7.99	781	1
474	7.99	781	2
481	7.99	781	2
212	7.99	781	3
391	7.99	781	1
391	7.99	781	1
466	7.99	781	2
137	7.99	781	3
137	7.99	781	3
211	7.99	781	4
461	7.99	781	1
309	7.99	781	2
137	7.99	781	3
567	7.99	781	2
567	7.99	781	2
392	7.99	781	2
575	7.99	781	3
454	7.99	781	5
342	7.99	781	3
508	7.99	781	4
19	7.99	781	6
466	7.99	781	2
359	7.99	781	2
7	7.99	781	3
575	7.99	781	3
210	7.99	781	4
210	7.99	781	4
393	7.99	781	3
393	7.99	781	3
7	7.99	781	3
563	7.99	781	2
85	7.99	781	2
482	7.99	781	3
125	7.99	781	2
125	7.99	781	2
125	7.99	781	2
60	7.99	781	3
360	7.99	781	2
360	7.99	781	2
45	7.99	781	4
45	7.99	781	4
459	7.99	781	5
308	7.99	781	2
438	7.99	781	2
395	7.99	781	1
124	7.99	781	2
321	7.99	781	2
206	7.99	781	3
437	7.99	781	3
510	7.99	781	5
205	7.99	781	1
396	7.99	781	1
274	7.99	781	3
274	7.99	781	3
274	7.99	781	3
307	7.99	781	2
205	7.99	781	1
205	7.99	781	1
204	7.99	781	2
204	7.99	781	2
204	7.99	781	2
77	7.99	781	3
203	7.99	781	2
592	7.99	781	4
273	7.99	781	3
273	7.99	781	3
570	7.99	781	1
203	7.99	781	2
109	7.99	781	1
201	7.99	781	2
436	7.99	781	5
337	7.99	781	2
22	7.99	781	2
398	7.99	781	2
588	7.99	781	1
471	7.99	781	2
272	7.99	781	3
272	7.99	781	3
483	7.99	781	3
459	7.99	781	5
581	7.99	781	3
598	7.99	781	1
22	7.99	781	2
27	7.99	781	2
123	7.99	781	3
453	7.99	781	2
453	7.99	781	2
306	7.99	781	1
271	7.99	781	1
86	7.99	781	5
270	7.99	781	2
343	7.99	781	3
513	7.99	781	2
513	7.99	781	2
513	7.99	781	2
401	7.99	781	2
24	7.99	781	2
24	7.99	781	2
195	7.99	781	2
195	7.99	781	2
42	7.99	781	1
194	7.99	781	1
194	7.99	781	1
194	7.99	781	1
194	7.99	781	1
402	7.99	781	1
27	7.99	781	2
11	7.99	781	2
268	7.99	781	1
268	7.99	781	1
268	7.99	781	1
192	7.99	781	1
192	7.99	781	1
329	7.99	781	2
484	7.99	781	3
403	7.99	781	3
403	7.99	781	3
110	7.99	781	2
295	7.99	781	4
122	7.99	781	1
122	7.99	781	1
329	7.99	781	2
306	7.99	781	1
471	7.99	781	2
192	7.99	781	1
192	7.99	781	1
122	7.99	781	1
466	7.99	781	2
41	7.99	781	2
41	7.99	781	2
41	7.99	781	2
78	7.99	781	3
296	7.99	781	1
7	7.99	781	3
305	7.99	781	2
434	7.99	781	3
434	7.99	781	3
434	7.99	781	3
74	7.99	781	1
74	7.99	781	1
582	7.99	781	2
582	7.99	781	2
267	7.99	781	2
348	7.99	781	4
3	7.99	781	5
405	7.99	781	1
405	7.99	781	1
460	7.99	781	3
187	7.99	781	7
187	7.99	781	7
187	7.99	781	7
187	7.99	781	7
87	7.99	781	5
554	7.99	781	3
406	7.99	781	2
406	7.99	781	2
121	7.99	781	4
328	7.99	781	1
121	7.99	781	4
78	7.99	781	3
78	7.99	781	3
40	7.99	781	3
185	7.99	781	3
87	7.99	781	5
433	7.99	781	2
517	7.99	781	2
16	7.99	781	2
265	7.99	781	3
265	7.99	781	3
518	7.99	781	1
39	7.99	781	3
181	7.99	781	4
16	7.99	781	2
103	7.99	781	3
408	7.99	781	1
263	7.99	781	3
469	7.99	781	4
143	7.99	781	1
365	7.99	781	2
39	7.99	781	3
39	7.99	781	3
180	7.99	781	4
20	7.99	781	1
120	7.99	781	4
583	7.99	781	3
486	7.99	781	2
179	7.99	781	2
409	7.99	781	3
179	7.99	781	2
179	7.99	781	2
179	7.99	781	2
583	7.99	781	3
583	7.99	781	3
262	7.99	781	2
262	7.99	781	2
57	7.99	781	3
487	7.99	781	2
112	7.99	781	3
295	7.99	781	4
571	7.99	781	4
135	7.99	781	1
178	7.99	781	3
178	7.99	781	3
519	7.99	781	2
519	7.99	781	2
519	7.99	781	2
519	7.99	781	2
16	7.99	781	2
135	7.99	781	1
88	7.99	781	2
487	7.99	781	2
345	7.99	781	4
487	7.99	781	2
119	7.99	781	2
119	7.99	781	2
260	7.99	781	3
260	7.99	781	3
411	7.99	781	1
260	7.99	781	3
302	7.99	781	2
176	7.99	781	2
176	7.99	781	2
176	7.99	781	2
520	7.99	781	2
520	7.99	781	2
302	7.99	781	2
302	7.99	781	2
135	7.99	781	1
118	7.99	781	1
118	7.99	781	1
175	7.99	781	1
175	7.99	781	1
334	7.99	781	1
174	7.99	781	2
174	7.99	781	2
521	7.99	781	1
135	7.99	781	1
561	7.99	781	2
31	7.99	781	2
134	7.99	781	2
429	7.99	781	1
429	7.99	781	1
429	7.99	781	1
413	7.99	781	1
10	7.99	781	2
26	7.99	781	3
173	7.99	781	3
89	7.99	781	3
89	7.99	781	3
89	7.99	781	3
539	7.99	781	1
172	7.99	781	2
414	7.99	781	3
414	7.99	781	3
590	7.99	781	2
522	7.99	781	3
522	7.99	781	3
89	7.99	781	3
37	7.99	781	3
37	7.99	781	3
26	7.99	781	3
522	7.99	781	3
259	7.99	781	2
259	7.99	781	2
259	7.99	781	2
259	7.99	781	2
170	7.99	781	4
170	7.99	781	4
170	7.99	781	4
539	7.99	781	1
113	7.99	781	2
416	7.99	781	2
523	7.99	781	2
584	7.99	781	2
368	7.99	781	5
368	7.99	781	5
348	7.99	781	4
334	7.99	781	1
334	7.99	781	1
417	7.99	781	2
56	7.99	781	2
56	7.99	781	2
142	7.99	781	1
548	7.99	781	1
548	7.99	781	1
166	7.99	781	2
90	7.99	781	2
90	7.99	781	2
133	7.99	781	1
257	7.99	781	1
56	7.99	781	2
427	7.99	781	1
418	7.99	781	2
300	7.99	781	3
166	7.99	781	2
166	7.99	781	2
14	7.99	781	1
369	7.99	781	1
540	7.99	781	3
165	7.99	781	1
256	7.99	781	2
525	7.99	781	1
489	7.99	781	2
163	7.99	781	3
163	7.99	781	3
536	7.99	781	4
419	7.99	781	1
104	7.99	781	1
299	7.99	781	2
526	7.99	781	5
526	7.99	781	5
526	7.99	781	5
162	7.99	781	1
526	7.99	781	5
14	7.99	781	1
116	7.99	781	2
473	7.99	781	2
473	7.99	781	2
255	7.99	781	3
426	7.99	781	3
143	7.99	781	1
327	7.99	781	2
450	7.99	781	1
254	7.99	781	1
254	7.99	781	1
161	7.99	781	1
370	7.99	781	1
370	7.99	781	1
160	7.99	781	1
160	7.99	781	1
159	7.99	781	2
527	7.99	781	2
8	7.99	781	2
421	7.99	781	3
298	7.99	781	2
338	7.99	781	1
490	7.99	781	2
35	7.99	781	1
490	7.99	781	2
114	7.99	781	2
528	7.99	781	3
528	7.99	781	3
55	7.99	781	1
294	7.99	781	1
294	7.99	781	1
475	7.99	781	2
549	7.99	781	2
449	7.99	781	2
529	7.99	781	3
155	7.99	781	2
155	7.99	781	2
425	7.99	781	2
425	7.99	781	2
155	7.99	781	2
34	7.99	781	1
371	7.99	781	5
549	7.99	781	2
585	7.99	781	4
98	7.99	781	1
253	7.99	781	1
253	7.99	781	1
154	7.99	781	1
154	7.99	781	1
154	7.99	781	1
153	7.99	781	2
153	7.99	781	2
490	7.99	781	2
347	7.99	781	5
98	7.99	781	1
577	7.99	781	2
491	7.99	781	2
9	7.99	781	1
9	7.99	781	1
1	7.99	781	2
152	7.99	781	1
33	7.99	781	3
33	7.99	781	3
560	7.99	781	2
560	7.99	781	2
467	7.99	781	5
251	7.99	781	2
251	7.99	781	2
92	7.99	781	3
92	7.99	781	3
475	7.99	781	2
326	7.99	781	1
149	7.99	781	2
149	7.99	781	2
532	7.99	781	3
532	7.99	781	3
21	7.99	781	5
65	7.99	781	2
65	7.99	781	2
372	7.99	781	5
559	7.99	781	2
372	7.99	781	5
249	7.99	781	2
249	7.99	781	2
249	7.99	781	2
147	7.99	781	3
147	7.99	781	3
332	7.99	781	3
54	7.99	781	2
146	7.99	781	1
146	7.99	781	1
95	7.99	781	1
23	7.99	781	2
573	7.99	781	3
146	7.99	781	1
146	7.99	781	1
533	7.99	781	5
533	7.99	781	5
573	7.99	781	3
558	7.99	781	4
558	7.99	781	4
96	7.99	781	1
141	7.99	781	1
139	7.99	781	2
139	7.99	781	2
448	7.99	781	5
145	7.99	781	2
145	7.99	781	2
373	7.99	781	2
373	7.99	781	2
144	7.99	781	3
144	7.99	781	3
144	7.99	781	3
144	7.99	781	3
144	7.99	781	3
144	7.99	781	3
373	7.99	781	2
373	7.99	781	2
29	7.99	781	2
29	7.99	781	2
71	7.99	781	2
293	7.99	781	3
317	7.99	781	3
247	7.99	781	1
577	7.99	781	2
246	7.99	781	1
493	7.99	781	1
493	7.99	781	1
493	7.99	781	1
317	7.99	781	3
291	7.99	781	1
374	7.99	781	2
458	7.99	781	1
476	7.99	781	2
351	7.99	781	1
245	7.99	781	2
99	7.99	781	2
335	7.99	781	2
494	7.99	781	3
494	7.99	781	3
494	7.99	781	3
462	7.99	781	6
462	7.99	781	6
574	7.99	781	1
574	7.99	781	1
339	7.99	781	1
290	7.99	781	1
296	7.99	781	1
242	7.99	781	3
495	7.99	781	2
495	7.99	781	2
495	7.99	781	2
131	7.99	781	4
331	7.99	781	3
289	7.99	781	3
289	7.99	781	3
289	7.99	781	3
316	7.99	781	1
53	7.99	781	1
241	7.99	781	1
13	7.99	781	6
13	7.99	781	6
240	7.99	781	3
496	7.99	781	1
496	7.99	781	1
316	7.99	781	1
13	7.99	781	6
239	7.99	781	2
377	7.99	781	3
377	7.99	781	3
352	7.99	781	1
238	7.99	781	3
497	7.99	781	3
296	7.99	781	1
497	7.99	781	3
70	7.99	781	2
477	7.99	781	4
541	7.99	781	2
15	7.99	781	3
15	7.99	781	3
378	7.99	781	1
63	7.99	781	4
52	7.99	781	1
578	7.99	781	1
81	7.99	781	2
541	7.99	781	2
578	7.99	781	1
457	7.99	781	2
457	7.99	781	2
379	7.99	781	2
379	7.99	781	2
236	7.99	781	2
236	7.99	781	2
353	7.99	781	1
324	7.99	781	2
324	7.99	781	2
129	7.99	781	2
129	7.99	781	2
234	7.99	781	1
234	7.99	781	1
499	7.99	781	2
499	7.99	781	2
499	7.99	781	2
106	7.99	781	3
106	7.99	781	3
474	7.99	781	2
51	7.99	781	2
445	7.99	781	3
231	7.99	781	3
230	7.99	781	3
501	7.99	781	1
138	7.99	781	2
128	7.99	781	3
285	7.99	781	6
229	7.99	781	1
229	7.99	781	1
501	7.99	781	1
444	7.99	781	1
382	7.99	781	2
569	7.99	781	3
502	7.99	781	4
284	7.99	781	2
284	7.99	781	2
284	7.99	781	2
50	7.99	781	4
50	7.99	781	4
383	7.99	781	1
383	7.99	781	1
99	7.99	781	2
227	7.99	781	1
502	7.99	781	4
456	7.99	781	2
594	7.99	781	3
30	7.99	781	2
225	7.99	781	1
384	7.99	781	2
68	7.99	781	2
463	7.99	781	1
225	7.99	781	1
225	7.99	781	1
225	7.99	781	1
463	7.99	781	1
463	7.99	781	1
224	7.99	781	1
49	7.99	781	4
223	7.99	781	1
479	7.99	781	5
479	7.99	781	5
479	7.99	781	5
442	7.99	781	2
385	7.99	781	3
127	7.99	781	2
223	7.99	781	1
313	7.99	781	1
107	7.99	781	1
555	7.99	781	1
555	7.99	781	1
141	7.99	781	1
75	7.99	781	3
221	7.99	781	4
221	7.99	781	4
48	7.99	781	2
470	7.99	781	5
589	7.99	781	5
48	7.99	781	2
220	7.99	781	4
141	7.99	781	1
480	7.99	781	3
141	7.99	781	1
